product_id,image_url
12,https://product.hstatic.net/200000722513/product/acer-nitro-5-an515-46-r6qr-r7-6800h-5_f629e26a723e4a03926abbf69130089e_0b064d65328942f2bcab2241601bdba0_1024x1024.png
12,https://product.hstatic.net/200000722513/product/acer-nitro-5-an515-46-r6qr-r7-6800h-6_bf78cf36ec7946a3a6499f474c872b09_edd4699608954df78c97a88da4b23cdd_1024x1024.png
13,https://product.hstatic.net/200000722513/product/ava_18fcf5617569479db9badb27576fbcf8_1024x1024.png
13,https://product.hstatic.net/200000722513/product/1_8c1232c544e9472db2c17d2326e95fd0_1024x1024.png
13,https://product.hstatic.net/200000722513/product/2_35e79f2121f043b8aad55339781bd222_1024x1024.png
13,https://product.hstatic.net/200000722513/product/4_89bc7b8b94da42cda052fb349bebc2b4_1024x1024.png
13,https://product.hstatic.net/200000722513/product/3_a995e73670704ffaa70b75dd51ed2ccd_1024x1024.png
13,https://product.hstatic.net/200000722513/product/5_7b5e58da43c4458cab49e2f0c28cb9ff_1024x1024.png
13,https://product.hstatic.net/200000722513/product/6_dff0a30b21b3411da29e5631ab7e7a0c_1024x1024.png
14,https://product.hstatic.net/200000722513/product/nitro-v_755588bd95514b6386940d73d3951e2d_1024x1024_e1587d0e15b642a2a568f52a8a2829c2_1024x1024.png
14,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-1_2ffda667ab8d4b8a9ea8eccdcc25b36e_1024x1024_9c5560e1a80c4825b1745010549d6686_1024x1024.png
14,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-2_f277040238814d629f1faeb61ff334bd_1024x1024_fd6b868c665c437993932207fde6b605_1024x1024.png
14,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-3_812a88427add4149971f9c8573153ede_1024x1024_5d48205d5a874cd38ca2d07768ca039f_1024x1024.png
14,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-4_32128d559ef54a479f09c2fd57be58a5_1024x1024_a17904ca5abe4902b090618c1e3431b9_1024x1024.png
14,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-5_8fe4504ce1064f689f908a5a2f3471ff_1024x1024_66b64bf31f3b4321815f664d0956a03c_1024x1024.png
14,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-6_51375ffc53ed4c8e93472d136825c50f_1024x1024_d4cf098b5a224150be7e431eaf4e64ac_1024x1024.png
14,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-7_a7ff283f35014aa4b916484ae796d281_1024x1024_30b158663d1e4cd08579fac166a82dd5_1024x1024.png
14,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-8_2b5515f8d9bd47fcbec2add2320005a1_1024x1024_3aa13bf16a6a4631ba2c7ebc9e109194_1024x1024.png
14,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-9_4ba1a7c78f37498ca4fac4b1cf4c7694_1024x1024_09413b6e3d8e49998f2f8859453154e7_1024x1024.png
15,https://product.hstatic.net/200000722513/product/nitro-v_755588bd95514b6386940d73d3951e2d_1024x1024_bc0b12132d4042eab8a07af909096236_1024x1024.png
15,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-1_2ffda667ab8d4b8a9ea8eccdcc25b36e_1024x1024_5cb6883857134fc3990108a96efaec5f_1024x1024.png
15,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-2_f277040238814d629f1faeb61ff334bd_1024x1024_c75cb686a94e4b7086181dff5052f5bb_1024x1024.png
15,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-3_812a88427add4149971f9c8573153ede_1024x1024_f6f0f264f666497ba9b62b86b8bb7b6c_1024x1024.png
15,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-4_32128d559ef54a479f09c2fd57be58a5_1024x1024_0d10a168e6c54743914889a234c6d433_1024x1024.png
15,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-5_8fe4504ce1064f689f908a5a2f3471ff_1024x1024_ae3ac9c8664d44e8974350c4a49a9ae1_1024x1024.png
15,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-6_51375ffc53ed4c8e93472d136825c50f_1024x1024_4dbf49b504e44d239d487ff7b02b1c2c_1024x1024.png
15,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-7_a7ff283f35014aa4b916484ae796d281_1024x1024_562f131fb43142608440d4bb7da9470b_1024x1024.png
15,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-8_2b5515f8d9bd47fcbec2add2320005a1_1024x1024_4b1c2b63fa8c45ca8fdc7896989d0f46_1024x1024.png
15,https://product.hstatic.net/200000722513/product/23-laptop-gaming-quoc-dan-9_4ba1a7c78f37498ca4fac4b1cf4c7694_1024x1024_4c4979ed077b4c3fa05966e558e018e7_1024x1024.png
16,https://product.hstatic.net/200000722513/product/ava_ecb79fdbde454bfd87bf7ccd8675e972_1024x1024.png
16,https://product.hstatic.net/200000722513/product/1024__1__2a3da077932c4facbd5b0bddeb500a98_1024x1024.png
16,https://product.hstatic.net/200000722513/product/7_p064955_139c353254d341aaad85985c64056786_1024x1024.jpg
16,https://product.hstatic.net/200000722513/product/1024_b60b15558fe24c5e99cb9dbeda24fa33_1024x1024.png
16,https://product.hstatic.net/200000722513/product/1024__2__ce8404df00564133a0380392099c6830_1024x1024.png
16,https://product.hstatic.net/200000722513/product/1024__3__0be28313f5f04c4780bbe74540c414cd_1024x1024.png
16,https://product.hstatic.net/200000722513/product/1024__4__d8242b4655b2470c9534c8a0ae2e53ae_1024x1024.png
17,https://product.hstatic.net/200000722513/product/khung-laptop-23_7b9f8ee5a79545a0bdafadfb7aa7dd31_1024x1024.png
17,https://product.hstatic.net/200000722513/product/c08519961_bb12f7803e7648259ff7ffecdca39615_1024x1024.png
17,https://product.hstatic.net/200000722513/product/c08519833_478be8e00f7a4d419b79a0a34b0e7c8b_1024x1024.png
17,https://product.hstatic.net/200000722513/product/c08519897_670be5a79e754955b76e5a34b580e63e_1024x1024.png
17,https://product.hstatic.net/200000722513/product/23c1_victus_16_80w_micasilver_nonfpr_nonodd_coreset_rearleft_f3563411cd1148fabb8ab9eabc0096cb_1024x1024.jpg
17,https://product.hstatic.net/200000722513/product/victus_roaree_16_60w_micasilver_nonfpr_nonodd_coreset_leftrightprofile_9e7902bd3ee44420861791ca3d118430_1024x1024.jpg
18,https://product.hstatic.net/200000722513/product/khung-laptop-23_c0d67d4ab7784cb79fee2b12b64236ca_1024x1024.png
18,https://product.hstatic.net/200000722513/product/c08519961_9ec4ce750b8e4a2389d56cc476875574_1024x1024.png
18,https://product.hstatic.net/200000722513/product/c08519833_ee116593449f44319f18a0ed888d7148_1024x1024.png
18,https://product.hstatic.net/200000722513/product/c08519897_4f156e158fbb4a15bf937d4177599577_1024x1024.png
18,https://product.hstatic.net/200000722513/product/23c1_victus_16_80w_micasilver_nonfpr_nonodd_coreset_rearleft_0299e7f31854471f8f5a6bb20d85b737_1024x1024.jpg
18,https://product.hstatic.net/200000722513/product/victus_roaree_16_60w_micasilver_nonfpr_nonodd_coreset_leftrightprofile_6a7cec0414b44ad2b02e2d091d77b3e5_1024x1024.jpg
19,https://product.hstatic.net/200000722513/product/ava_c39a103f3dc0492fa4e64b59f4e56057_1024x1024.png
19,https://product.hstatic.net/200000722513/product/th-fingerprint-3-zone-backlit-on-wp-silver-01-1000x1000_1_nh.qpnaa.001_55ae5f532f9f4a1a8cfda0842d1d3e48_1024x1024.jpg
19,https://product.hstatic.net/200000722513/product/th-fingerprint-3-zone-backlit-on-wp-silver-04-1000x1000_1_nh.qpnaa.001_11bf28bcc0c1485793540f46ac1b7bf9_1024x1024.jpg
19,https://product.hstatic.net/200000722513/product/ingerprint-3-zone-backlit-on-wp-silver-02-1000x1000_1_nh.qpnaa.001__1__64150db0efc640cb8f720c26d2b25f9c_1024x1024.jpg
19,https://product.hstatic.net/200000722513/product/th-fingerprint-3-zone-backlit-on-wp-silver-03-1000x1000_1_nh.qpnaa.001_71ba2e9f24024bb4866cf35ff87822bd_1024x1024.jpg
19,https://product.hstatic.net/200000722513/product/-51-with-fingerprint-3-zone-backlit-silver-05-1000x1000_1_nh.qpnaa.001_f3b7c5b8ca19496d9f2a44835ac2eed8_1024x1024.jpg
19,https://product.hstatic.net/200000722513/product/-51-with-fingerprint-3-zone-backlit-silver-06-1000x1000_1_nh.qpnaa.001_9cede8e1cc7d4931b2e771afe13f38af_1024x1024.jpg
19,https://product.hstatic.net/200000722513/product/-51-with-fingerprint-3-zone-backlit-silver-08-1000x1000_1_nh.qpnaa.001_34c9bee8f4de424193cbe9f40079ba3f_1024x1024.jpg
19,https://product.hstatic.net/200000722513/product/-51-with-fingerprint-3-zone-backlit-silver-09-1000x1000_1_nh.qpnaa.001_92e69c939e5248e9971e1f7feb7429dd_1024x1024.jpg
20,https://product.hstatic.net/200000722513/product/ava_8884341ac5f14efb8e3a4710682698a2_1024x1024.png
20,https://product.hstatic.net/200000722513/product/swift_x_14_-_sfx14-71g_nx.kevsv.004_0a1104b03f06420dbe68648746709148_1024x1024.jpg
20,https://product.hstatic.net/200000722513/product/go-steel-gray-04.tif-custom_d9cf3b00b19d4bb1bbbb1545a41395b5_1024x1024_c97b16aad0e949869e90174b261172df_1024x1024.png
20,https://product.hstatic.net/200000722513/product/er-steel-gray-02.tif-custom_356a9884a69b45038bf2f81a3ff12a78_1024x1024_004c80be5e254c809729ed49ac1840b3_1024x1024.png
20,https://product.hstatic.net/200000722513/product/er-steel-gray-03.tif-custom_fcad82ff0f1547b4990f86e95b7c9478_1024x1024_e0292991a43d40feabc742cfb1d830a2_1024x1024.png
20,https://product.hstatic.net/200000722513/product/er-steel-gray-05.tif-custom_3eab1a2f4dbf41a3a19b04c3f5e5fd06_1024x1024_eaeab7cb8ad946418807ab322724dd61_1024x1024.png
20,https://product.hstatic.net/200000722513/product/paper-steel-gray-06.tif-custom_85826e3b098f48abb1eb23c48c4c0168_grande_bb9e45d1ea994ba79eeca957f1016740_1024x1024.png
20,https://product.hstatic.net/200000722513/product/er-steel-gray-08.tif-custom_ac966992e84f49338a7b25cf9e86fe30_1024x1024_636f44fc63dc44089feba78852373c2c_1024x1024.png
20,https://product.hstatic.net/200000722513/product/er-steel-gray-09.tif-custom_77f370394f31431e96ce4d8ad5776410_1024x1024_7b5149a7c9ab4134a195496d59c59bec_1024x1024.png
20,https://product.hstatic.net/200000722513/product/er-steel-gray-10.tif-custom_df3ce959051e49a793944f6613f1fd41_1024x1024_d07c82eb248a4256b92eeddac8a2a6f3_1024x1024.png
21,https://product.hstatic.net/200000722513/product/ava_2f4cb5c51e4640449bf838e9ccdf6f4e_1024x1024.png
21,https://product.hstatic.net/200000722513/product/swift_x_14_-_sfx14-71g_nx.kevsv.004_4535f71c67a04e6bafae742f9774838a_1024x1024.jpg
21,https://product.hstatic.net/200000722513/product/go-steel-gray-04.tif-custom_d9cf3b00b19d4bb1bbbb1545a41395b5_1024x1024_f7bef7de966f49f09e6f3aa6234e75bd_1024x1024.png
21,https://product.hstatic.net/200000722513/product/er-steel-gray-02.tif-custom_356a9884a69b45038bf2f81a3ff12a78_1024x1024_1c446ec20d0a4bfa995d8b32db6b173d_1024x1024.png
21,https://product.hstatic.net/200000722513/product/er-steel-gray-03.tif-custom_fcad82ff0f1547b4990f86e95b7c9478_1024x1024_6d690bbcadc747bc954055a905c72c04_1024x1024.png
21,https://product.hstatic.net/200000722513/product/er-steel-gray-10.tif-custom_df3ce959051e49a793944f6613f1fd41_1024x1024_8c86c90bdb2d41b8bab3854d163929dd_1024x1024.png
21,https://product.hstatic.net/200000722513/product/er-steel-gray-05.tif-custom_3eab1a2f4dbf41a3a19b04c3f5e5fd06_1024x1024_9c377842c3d44c7688495250c04ac308_1024x1024.png
21,https://product.hstatic.net/200000722513/product/paper-steel-gray-06.tif-custom_85826e3b098f48abb1eb23c48c4c0168_grande_a1d897ab35bc4def9aa75f907087c796_1024x1024.png
21,https://product.hstatic.net/200000722513/product/er-steel-gray-08.tif-custom_ac966992e84f49338a7b25cf9e86fe30_1024x1024_8725fb22dc4e4d98b40b4a3f8f6a7c8e_1024x1024.png
21,https://product.hstatic.net/200000722513/product/er-steel-gray-09.tif-custom_77f370394f31431e96ce4d8ad5776410_1024x1024_c1122f099d5e4663a96a1554f0019d2f_1024x1024.png
22,https://product.hstatic.net/200000722513/product/ava_77563131fc2b48acb9a41ec545d9ed7d_1024x1024.png
22,https://product.hstatic.net/200000722513/product/swift_x_14_-_sfx14-71g_nx.kevsv.004_904714fce972422e993aba01c5880689_1024x1024.jpg
22,https://product.hstatic.net/200000722513/product/go-steel-gray-04.tif-custom_d9cf3b00b19d4bb1bbbb1545a41395b5_1024x1024_1e039d29110145d1abc7e1a6ad184b65_1024x1024.png
22,https://product.hstatic.net/200000722513/product/er-steel-gray-02.tif-custom_356a9884a69b45038bf2f81a3ff12a78_1024x1024_6364a760b1f347f2bd1fab82306e32a6_1024x1024.png
22,https://product.hstatic.net/200000722513/product/er-steel-gray-03.tif-custom_fcad82ff0f1547b4990f86e95b7c9478_1024x1024_54add9eae496461190e155d0c3d6d181_1024x1024.png
22,https://product.hstatic.net/200000722513/product/er-steel-gray-10.tif-custom_df3ce959051e49a793944f6613f1fd41_1024x1024_752390d08057413db9ccad37c5f517b4_1024x1024.png
